,tra_meas,partner,geo,2023 ,nom_anglais
4407,PAS_BRD_DEP ,LU ,CY,,Cyprus
4408,PAS_BRD_DEP ,LU ,CZ,,Czech Republic
4409,PAS_BRD_DEP ,LU ,DE,,Germany
4410,PAS_BRD_DEP ,LU ,DK,,Denmark
4411,PAS_BRD_DEP ,LU ,EE,,Estonia
4412,PAS_BRD_DEP ,LU ,ES,,Spain
4413,PAS_BRD_DEP ,LU ,FI,,Finland
4414,PAS_BRD_DEP ,LU ,FR,,France
4415,PAS_BRD_DEP ,LU ,HR,,Croatia
4416,PAS_BRD_DEP ,LU ,HU,,Hungary
4417,PAS_BRD_DEP ,LU ,IE,,Ireland
4418,PAS_BRD_DEP ,LU ,IT,,Italy
4419,PAS_BRD_DEP ,LU ,LT,,Lithuania
4420,PAS_BRD_DEP ,LU ,LV,,Latvia
4421,PAS_BRD_DEP ,LU ,MT,,Malta
4422,PAS_BRD_DEP ,LU ,NL,,Netherlands
4423,PAS_BRD_DEP ,LU ,PL,,Poland
4424,PAS_BRD_DEP ,LU ,PT,,Portugal
4425,PAS_BRD_DEP ,LU ,RO,,Romania
4426,PAS_BRD_DEP ,LU ,SE,,Sweden
4427,PAS_BRD_DEP ,LU ,SI,,Slovenia
4428,PAS_BRD_DEP ,LU ,SK,,Slovakia
4429,PAS_BRD_DEP ,LV ,AT,,Austria
4430,PAS_BRD_DEP ,LV ,BE,,Belgium
4431,PAS_BRD_DEP ,LV ,BG,,Bulgaria
4432,PAS_BRD_DEP ,LV ,CY,,Cyprus
4433,PAS_BRD_DEP ,LV ,CZ,,Czech Republic
4434,PAS_BRD_DEP ,LV ,DE,,Germany
4435,PAS_BRD_DEP ,LV ,DK,,Denmark
4436,PAS_BRD_DEP ,LV ,EE,,Estonia
4437,PAS_BRD_DEP ,LV ,ES,,Spain
4438,PAS_BRD_DEP ,LV ,FI,,Finland
4439,PAS_BRD_DEP ,LV ,FR,,France
4440,PAS_BRD_DEP ,LV ,HR,,Croatia
4441,PAS_BRD_DEP ,LV ,HU,,Hungary
4442,PAS_BRD_DEP ,LV ,IE,,Ireland
4443,PAS_BRD_DEP ,LV ,IT,,Italy
4444,PAS_BRD_DEP ,LV ,LT,,Lithuania
4445,PAS_BRD_DEP ,LV ,LU,,Luxembourg
4446,PAS_BRD_DEP ,LV ,MT,,Malta
4447,PAS_BRD_DEP ,LV ,NL,,Netherlands
4448,PAS_BRD_DEP ,LV ,PL,,Poland
4449,PAS_BRD_DEP ,LV ,PT,,Portugal
4450,PAS_BRD_DEP ,LV ,RO,,Romania
4451,PAS_BRD_DEP ,LV ,SE,,Sweden
4452,PAS_BRD_DEP ,LV ,SI,,Slovenia
4453,PAS_BRD_DEP ,LV ,SK,,Slovakia
4454,PAS_BRD_DEP ,MT ,AT,,Austria
4455,PAS_BRD_DEP ,MT ,BE,,Belgium
4456,PAS_BRD_DEP ,MT ,BG,,Bulgaria
4457,PAS_BRD_DEP ,MT ,CY,,Cyprus
4458,PAS_BRD_DEP ,MT ,CZ,,Czech Republic
4459,PAS_BRD_DEP ,MT ,DE,,Germany
4460,PAS_BRD_DEP ,MT ,DK,,Denmark
4461,PAS_BRD_DEP ,MT ,EE,,Estonia
4462,PAS_BRD_DEP ,MT ,ES,,Spain
4463,PAS_BRD_DEP ,MT ,FI,,Finland
4464,PAS_BRD_DEP ,MT ,FR,,France
4465,PAS_BRD_DEP ,MT ,HR,,Croatia
4466,PAS_BRD_DEP ,MT ,HU,,Hungary
4467,PAS_BRD_DEP ,MT ,IE,,Ireland
4468,PAS_BRD_DEP ,MT ,IT,,Italy
4469,PAS_BRD_DEP ,MT ,LT,,Lithuania
4470,PAS_BRD_DEP ,MT ,LU,,Luxembourg
4471,PAS_BRD_DEP ,MT ,LV,,Latvia
4472,PAS_BRD_DEP ,MT ,NL,,Netherlands
4473,PAS_BRD_DEP ,MT ,PL,,Poland
4474,PAS_BRD_DEP ,MT ,PT,,Portugal
4475,PAS_BRD_DEP ,MT ,RO,,Romania
4476,PAS_BRD_DEP ,MT ,SE,,Sweden
4477,PAS_BRD_DEP ,MT ,SI,,Slovenia
4478,PAS_BRD_DEP ,MT ,SK,,Slovakia
4479,PAS_BRD_DEP ,NL ,AT,,Austria
4480,PAS_BRD_DEP ,NL ,BE,,Belgium
4481,PAS_BRD_DEP ,NL ,BG,,Bulgaria
4482,PAS_BRD_DEP ,NL ,CY,,Cyprus
4483,PAS_BRD_DEP ,NL ,CZ,,Czech Republic
4484,PAS_BRD_DEP ,NL ,DE,,Germany
4485,PAS_BRD_DEP ,NL ,DK,,Denmark
4486,PAS_BRD_DEP ,NL ,EE,,Estonia
4487,PAS_BRD_DEP ,NL ,ES,,Spain
4488,PAS_BRD_DEP ,NL ,FI,,Finland
4489,PAS_BRD_DEP ,NL ,FR,,France
4490,PAS_BRD_DEP ,NL ,HR,,Croatia
4491,PAS_BRD_DEP ,NL ,HU,,Hungary
4492,PAS_BRD_DEP ,NL ,IE,,Ireland
4493,PAS_BRD_DEP ,NL ,IT,,Italy
4494,PAS_BRD_DEP ,NL ,LT,,Lithuania
4495,PAS_BRD_DEP ,NL ,LU,,Luxembourg
4496,PAS_BRD_DEP ,NL ,LV,,Latvia
4497,PAS_BRD_DEP ,NL ,MT,,Malta
4498,PAS_BRD_DEP ,NL ,PL,,Poland
4499,PAS_BRD_DEP ,NL ,PT,,Portugal
4500,PAS_BRD_DEP ,NL ,RO,,Romania
4501,PAS_BRD_DEP ,NL ,SE,,Sweden
4502,PAS_BRD_DEP ,NL ,SI,,Slovenia
4503,PAS_BRD_DEP ,NL ,SK,,Slovakia
4504,PAS_BRD_DEP ,PL ,AT,,Austria
4505,PAS_BRD_DEP ,PL ,BE,,Belgium
4506,PAS_BRD_DEP ,PL ,BG,,Bulgaria
4507,PAS_BRD_DEP ,PL ,CY,,Cyprus
4508,PAS_BRD_DEP ,PL ,CZ,,Czech Republic
4509,PAS_BRD_DEP ,PL ,DE,,Germany
4510,PAS_BRD_DEP ,PL ,DK,,Denmark
4511,PAS_BRD_DEP ,PL ,EE,,Estonia
4512,PAS_BRD_DEP ,PL ,ES,,Spain
4513,PAS_BRD_DEP ,PL ,FI,,Finland
4514,PAS_BRD_DEP ,PL ,FR,,France
4515,PAS_BRD_DEP ,PL ,HR,,Croatia
4516,PAS_BRD_DEP ,PL ,HU,,Hungary
4517,PAS_BRD_DEP ,PL ,IE,,Ireland
4518,PAS_BRD_DEP ,PL ,IT,,Italy
4519,PAS_BRD_DEP ,PL ,LT,,Lithuania
4520,PAS_BRD_DEP ,PL ,LU,,Luxembourg
4521,PAS_BRD_DEP ,PL ,LV,,Latvia
4522,PAS_BRD_DEP ,PL ,MT,,Malta
4523,PAS_BRD_DEP ,PL ,NL,,Netherlands
4524,PAS_BRD_DEP ,PL ,PT,,Portugal
4525,PAS_BRD_DEP ,PL ,RO,,Romania
4526,PAS_BRD_DEP ,PL ,SE,,Sweden
4527,PAS_BRD_DEP ,PL ,SI,,Slovenia
4528,PAS_BRD_DEP ,PL ,SK,,Slovakia
4529,PAS_BRD_DEP ,PT ,AT,,Austria
4530,PAS_BRD_DEP ,PT ,BE,,Belgium
4531,PAS_BRD_DEP ,PT ,BG,,Bulgaria
4532,PAS_BRD_DEP ,PT ,CY,,Cyprus
4533,PAS_BRD_DEP ,PT ,CZ,,Czech Republic
4534,PAS_BRD_DEP ,PT ,DE,,Germany
4535,PAS_BRD_DEP ,PT ,DK,,Denmark
4536,PAS_BRD_DEP ,PT ,EE,,Estonia
4537,PAS_BRD_DEP ,PT ,ES,,Spain
4538,PAS_BRD_DEP ,PT ,FI,,Finland
4539,PAS_BRD_DEP ,PT ,FR,,France
4540,PAS_BRD_DEP ,PT ,HR,,Croatia
4541,PAS_BRD_DEP ,PT ,HU,,Hungary
4542,PAS_BRD_DEP ,PT ,IE,,Ireland
4543,PAS_BRD_DEP ,PT ,IT,,Italy
4544,PAS_BRD_DEP ,PT ,LT,,Lithuania
4545,PAS_BRD_DEP ,PT ,LU,,Luxembourg
4546,PAS_BRD_DEP ,PT ,LV,,Latvia
4547,PAS_BRD_DEP ,PT ,MT,,Malta
4548,PAS_BRD_DEP ,PT ,NL,,Netherlands
4549,PAS_BRD_DEP ,PT ,PL,,Poland
4550,PAS_BRD_DEP ,PT ,RO,,Romania
4551,PAS_BRD_DEP ,PT ,SE,,Sweden
4552,PAS_BRD_DEP ,PT ,SI,,Slovenia
4553,PAS_BRD_DEP ,PT ,SK,,Slovakia
4554,PAS_BRD_DEP ,RO ,AT,,Austria
4555,PAS_BRD_DEP ,RO ,BE,,Belgium
4556,PAS_BRD_DEP ,RO ,BG,,Bulgaria
4557,PAS_BRD_DEP ,RO ,CY,,Cyprus
4558,PAS_BRD_DEP ,RO ,CZ,,Czech Republic
4559,PAS_BRD_DEP ,RO ,DE,,Germany
4560,PAS_BRD_DEP ,RO ,DK,,Denmark
4561,PAS_BRD_DEP ,RO ,EE,,Estonia
4562,PAS_BRD_DEP ,RO ,ES,,Spain
4563,PAS_BRD_DEP ,RO ,FI,,Finland
4564,PAS_BRD_DEP ,RO ,FR,,France
4565,PAS_BRD_DEP ,RO ,HR,,Croatia
4566,PAS_BRD_DEP ,RO ,HU,,Hungary
4567,PAS_BRD_DEP ,RO ,IE,,Ireland
4568,PAS_BRD_DEP ,RO ,IT,,Italy
4569,PAS_BRD_DEP ,RO ,LT,,Lithuania
4570,PAS_BRD_DEP ,RO ,LU,,Luxembourg
4571,PAS_BRD_DEP ,RO ,LV,,Latvia
4572,PAS_BRD_DEP ,RO ,MT,,Malta
4573,PAS_BRD_DEP ,RO ,NL,,Netherlands
4574,PAS_BRD_DEP ,RO ,PL,,Poland
4575,PAS_BRD_DEP ,RO ,PT,,Portugal
4576,PAS_BRD_DEP ,RO ,SE,,Sweden
4577,PAS_BRD_DEP ,RO ,SI,,Slovenia
4578,PAS_BRD_DEP ,RO ,SK,,Slovakia
4579,PAS_BRD_DEP ,SE ,AT,,Austria
4580,PAS_BRD_DEP ,SE ,BE,,Belgium
4581,PAS_BRD_DEP ,SE ,BG,,Bulgaria
4582,PAS_BRD_DEP ,SE ,CY,,Cyprus
4583,PAS_BRD_DEP ,SE ,CZ,,Czech Republic
4584,PAS_BRD_DEP ,SE ,DE,,Germany
4585,PAS_BRD_DEP ,SE ,DK,,Denmark
4586,PAS_BRD_DEP ,SE ,EE,,Estonia
4587,PAS_BRD_DEP ,SE ,ES,,Spain
4588,PAS_BRD_DEP ,SE ,FI,,Finland
4589,PAS_BRD_DEP ,SE ,FR,,France
4590,PAS_BRD_DEP ,SE ,HR,,Croatia
4591,PAS_BRD_DEP ,SE ,HU,,Hungary
4592,PAS_BRD_DEP ,SE ,IE,,Ireland
4593,PAS_BRD_DEP ,SE ,IT,,Italy
4594,PAS_BRD_DEP ,SE ,LT,,Lithuania
4595,PAS_BRD_DEP ,SE ,LU,,Luxembourg
4596,PAS_BRD_DEP ,SE ,LV,,Latvia
4597,PAS_BRD_DEP ,SE ,MT,,Malta
4598,PAS_BRD_DEP ,SE ,NL,,Netherlands
4599,PAS_BRD_DEP ,SE ,PL,,Poland
4600,PAS_BRD_DEP ,SE ,PT,,Portugal
4601,PAS_BRD_DEP ,SE ,RO,,Romania
4602,PAS_BRD_DEP ,SE ,SI,,Slovenia
4603,PAS_BRD_DEP ,SE ,SK,,Slovakia
4604,PAS_BRD_DEP ,SI ,AT,,Austria
4605,PAS_BRD_DEP ,SI ,BE,,Belgium
4606,PAS_BRD_DEP ,SI ,BG,,Bulgaria
4607,PAS_BRD_DEP ,SI ,CY,,Cyprus
4608,PAS_BRD_DEP ,SI ,CZ,,Czech Republic
4609,PAS_BRD_DEP ,SI ,DE,,Germany
4610,PAS_BRD_DEP ,SI ,DK,,Denmark
4611,PAS_BRD_DEP ,SI ,EE,,Estonia
4612,PAS_BRD_DEP ,SI ,ES,,Spain
4613,PAS_BRD_DEP ,SI ,FI,,Finland
4614,PAS_BRD_DEP ,SI ,FR,,France
4615,PAS_BRD_DEP ,SI ,HR,,Croatia
4616,PAS_BRD_DEP ,SI ,HU,,Hungary
4617,PAS_BRD_DEP ,SI ,IE,,Ireland
4618,PAS_BRD_DEP ,SI ,IT,,Italy
4619,PAS_BRD_DEP ,SI ,LT,,Lithuania
4620,PAS_BRD_DEP ,SI ,LU,,Luxembourg
4621,PAS_BRD_DEP ,SI ,LV,,Latvia
4622,PAS_BRD_DEP ,SI ,MT,,Malta
4623,PAS_BRD_DEP ,SI ,NL,,Netherlands
4624,PAS_BRD_DEP ,SI ,PL,,Poland
4625,PAS_BRD_DEP ,SI ,PT,,Portugal
4626,PAS_BRD_DEP ,SI ,RO,,Romania
4627,PAS_BRD_DEP ,SI ,SE,,Sweden
4628,PAS_BRD_DEP ,SI ,SK,,Slovakia
4629,PAS_BRD_DEP ,SK ,AT,,Austria
4630,PAS_BRD_DEP ,SK ,BE,,Belgium
4631,PAS_BRD_DEP ,SK ,BG,,Bulgaria
4632,PAS_BRD_DEP ,SK ,CY,,Cyprus
4633,PAS_BRD_DEP ,SK ,CZ,,Czech Republic
4634,PAS_BRD_DEP ,SK ,DE,,Germany
4635,PAS_BRD_DEP ,SK ,DK,,Denmark
4636,PAS_BRD_DEP ,SK ,EE,,Estonia
4637,PAS_BRD_DEP ,SK ,ES,,Spain
4638,PAS_BRD_DEP ,SK ,FI,,Finland
4639,PAS_BRD_DEP ,SK ,FR,,France
4640,PAS_BRD_DEP ,SK ,HR,,Croatia
4641,PAS_BRD_DEP ,SK ,HU,,Hungary
4642,PAS_BRD_DEP ,SK ,IE,,Ireland
4643,PAS_BRD_DEP ,SK ,IT,,Italy
4644,PAS_BRD_DEP ,SK ,LT,,Lithuania
4645,PAS_BRD_DEP ,SK ,LU,,Luxembourg
4646,PAS_BRD_DEP ,SK ,LV,,Latvia
4647,PAS_BRD_DEP ,SK ,MT,,Malta
4648,PAS_BRD_DEP ,SK ,NL,,Netherlands
4649,PAS_BRD_DEP ,SK ,PL,,Poland
4650,PAS_BRD_DEP ,SK ,PT,,Portugal
4651,PAS_BRD_DEP ,SK ,RO,,Romania
4652,PAS_BRD_DEP ,SK ,SE,,Sweden
4653,PAS_BRD_DEP ,SK ,SI,,Slovenia
4654,PAS_BRD_DEP ,UK ,AT,,Austria
4655,PAS_BRD_DEP ,UK ,BE,,Belgium
4656,PAS_BRD_DEP ,UK ,BG,,Bulgaria
4657,PAS_BRD_DEP ,UK ,CY,,Cyprus
4658,PAS_BRD_DEP ,UK ,CZ,,Czech Republic
4659,PAS_BRD_DEP ,UK ,DE,,Germany
4660,PAS_BRD_DEP ,UK ,DK,,Denmark
4661,PAS_BRD_DEP ,UK ,EE,,Estonia
4662,PAS_BRD_DEP ,UK ,ES,,Spain
4663,PAS_BRD_DEP ,UK ,FI,,Finland
4664,PAS_BRD_DEP ,UK ,FR,,France
4665,PAS_BRD_DEP ,UK ,HR,,Croatia
4666,PAS_BRD_DEP ,UK ,HU,,Hungary
4667,PAS_BRD_DEP ,UK ,IE,,Ireland
4668,PAS_BRD_DEP ,UK ,IT,,Italy
4669,PAS_BRD_DEP ,UK ,LT,,Lithuania
4670,PAS_BRD_DEP ,UK ,LU,,Luxembourg
4671,PAS_BRD_DEP ,UK ,LV,,Latvia
4672,PAS_BRD_DEP ,UK ,MT,,Malta
4673,PAS_BRD_DEP ,UK ,NL,,Netherlands
4674,PAS_BRD_DEP ,UK ,PL,,Poland
4675,PAS_BRD_DEP ,UK ,PT,,Portugal
4676,PAS_BRD_DEP ,UK ,RO,,Romania
4677,PAS_BRD_DEP ,UK ,SE,,Sweden
4678,PAS_BRD_DEP ,UK ,SI,,Slovenia
4679,PAS_BRD_DEP ,UK ,SK,,Slovakia
